timestamp,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,surface_pressure,hour
2025-04-02 14:00:00,19.8,29.6,886.0,40.9,15.9,76.0,27.0,70.164986,9.187056,214.62422,1007.09735,14
2025-04-02 15:00:00,21.9,35.0,992.0,50.2,14.3,50.0,26.1,79.37578,8.043805,229.53786,1007.5944,15
2025-04-02 16:00:00,22.8,39.9,957.0,51.3,13.5,41.0,25.9,82.04796,6.5223618,242.02061,1008.39343,16
2025-04-02 17:00:00,24.0,45.2,844.0,47.9,13.0,41.0,25.45,84.267746,6.873078,224.9999,1008.4921,17
2025-04-02 18:00:00,25.7,50.6,729.0,43.4,12.5,43.0,25.35,84.770164,5.5916004,273.6913,1008.6916,18
2025-04-02 19:00:00,26.7,53.8,627.0,37.9,11.6,46.0,24.55,86.77697,9.361731,322.02835,1008.8893,19
2025-04-02 20:00:00,25.6,50.8,523.0,31.3,10.6,50.0,23.95,86.72134,6.5248446,335.55606,1008.48804,20
2025-04-02 21:00:00,23.6,45.6,445.0,26.3,10.1,53.0,23.8,83.0599,8.131936,332.30063,1008.088,21
2025-04-02 22:00:00,21.7,39.9,377.0,23.1,10.0,52.0,23.9,74.07669,7.42159,337.1663,1007.48883,22
2025-04-02 23:00:00,20.6,37.7,335.0,21.6,10.4,48.0,23.4,71.70725,8.404285,316.73566,1007.5872,23
2025-04-03 00:00:00,26.5,55.2,391.0,23.4,12.5,49.0,22.75,70.68977,7.8149853,298.92633,1007.78534,0
2025-04-03 01:00:00,28.8,55.9,660.0,34.7,15.3,39.0,22.8,79.906136,6.12,298.0724,1008.68463,1
2025-04-03 02:00:00,36.9,64.3,1027.0,49.8,19.2,27.0,22.8,80.90744,3.8521678,307.40543,1009.1842,2
2025-04-03 03:00:00,44.9,60.8,1215.0,56.9,22.5,29.0,24.75,73.53179,6.048107,306.52896,1010.0889,3
2025-04-03 04:00:00,31.2,47.3,1049.0,48.6,24.9,59.0,27.85,60.663956,6.7205353,290.37653,1011.09644,4
2025-04-03 05:00:00,25.5,38.1,704.0,32.4,26.7,104.0,30.6,45.23031,5.297018,260.21765,1011.10364,5
2025-04-03 06:00:00,21.4,31.8,436.0,19.1,27.2,140.0,32.4,39.93827,7.9077177,228.69148,1010.9085,6
2025-04-03 07:00:00,17.8,27.1,348.0,12.7,25.8,158.0,32.8,43.591293,11.226575,221.09941,1010.1101,7
2025-04-03 08:00:00,16.0,24.7,337.0,9.2,23.2,168.0,32.45,46.442062,12.886039,221.03525,1009.40967,8
2025-04-03 09:00:00,14.4,23.0,341.0,7.7,20.7,169.0,32.15,48.273304,13.239486,223.89838,1008.7096,9
2025-04-03 10:00:00,13.9,23.8,334.0,7.6,18.5,161.0,31.7,49.827644,13.15971,229.9938,1008.3087,10
2025-04-03 11:00:00,14.7,27.2,343.0,9.4,16.4,144.0,31.15,52.861084,14.512064,246.61476,1008.0076,11
2025-04-03 12:00:00,12.8,22.2,389.0,13.8,14.0,120.0,30.75,52.11087,14.05845,256.67545,1008.0064,12
2025-04-03 13:00:00,14.9,25.1,516.0,21.8,13.4,102.0,29.0,60.17803,11.043261,250.9743,1008.7014,13
2025-04-03 14:00:00,18.0,28.3,681.0,32.9,12.7,76.0,27.6,67.74036,8.305396,240.10118,1009.0973,14
2025-04-03 15:00:00,20.4,29.9,774.0,41.4,12.2,57.0,26.85,72.76584,6.6405115,237.17146,1009.495,15
2025-04-03 16:00:00,21.5,29.2,734.0,45.4,12.4,49.0,26.3,77.72993,8.067936,231.34016,1010.19293,16
2025-04-03 17:00:00,21.6,27.5,621.0,46.8,12.9,47.0,25.9,78.62569,11.028581,243.85321,1010.79144,17
2025-04-03 18:00:00,21.7,26.0,509.0,45.5,13.0,48.0,25.65,77.16025,7.9138603,287.19864,1011.09064,18
2025-04-03 19:00:00,20.8,24.0,414.0,40.0,12.1,53.0,25.15,77.08502,8.790563,312.5104,1011.38885,19
2025-04-03 20:00:00,18.0,20.7,321.0,31.9,10.8,60.0,24.65,76.77198,10.075177,318.62158,1011.08777,20
2025-04-03 21:00:00,15.4,17.6,252.0,25.1,9.9,66.0,24.3,75.07112,10.009036,307.6943,1010.6872,21
2025-04-03 22:00:00,14.0,16.0,184.0,20.4,9.5,69.0,24.45,69.68495,10.310403,286.22028,1010.08795,22
2025-04-03 23:00:00,13.5,15.7,140.0,17.0,9.5,70.0,24.45,67.5336,9.965239,290.07162,1010.08795,23
2025-04-04 00:00:00,12.0,17.8,219.0,14.7,9.1,72.0,24.0,71.59106,9.7880945,302.22873,1009.9868,0
2025-04-04 01:00:00,13.0,18.3,536.0,24.5,10.9,61.0,23.6,74.4903,6.2379804,313.83093,1010.38556,1
2025-04-04 02:00:00,18.8,24.0,975.0,37.5,13.4,48.0,22.9,78.92988,6.391901,327.6526,1010.9831,2
2025-04-04 03:00:00,23.9,28.0,1288.0,44.6,16.0,48.0,24.35,72.7804,4.6834598,357.79745,1011.7863,3
2025-04-04 04:00:00,21.5,27.9,1340.5,40.1,18.5,72.0,27.3,61.298126,0.17999999,180.0,1012.39404,4
2025-04-04 05:00:00,20.4,33.4,1320.0,29.5,21.2,110.0,30.1,49.722996,3.710795,129.09386,1012.5012,5
2025-04-04 06:00:00,22.9,46.3,1221.0,20.4,23.5,145.0,32.1,41.793392,5.0688457,173.8846,1012.50665,6
2025-04-04 07:00:00,25.0,55.3,1068.0,14.9,26.0,175.0,32.75,45.239216,8.766573,199.17911,1012.20844,7
2025-04-04 08:00:00,25.5,56.5,864.0,10.8,28.3,175.5,33.35,45.964504,10.990322,211.60745,1011.6106,8
2025-04-04 09:00:00,24.2,50.1,691.0,9.1,28.5,175.5,33.95,39.238987,12.738099,222.70937,1010.513,9
2025-04-04 10:00:00,22.5,42.5,577.0,10.4,25.1,175.5,33.6,36.862732,13.896187,233.42688,1009.5128,10
2025-04-04 11:00:00,19.2,36.8,496.0,14.0,19.8,167.0,33.05,36.82866,13.53236,241.38963,1009.01166,11
2025-04-04 12:00:00,19.7,31.3,448.0,19.0,19.9,151.0,31.7,43.022057,12.466867,252.3498,1008.90826,12
2025-04-04 13:00:00,19.0,28.2,446.0,25.7,17.7,122.0,30.65,46.39899,10.137692,253.49556,1009.7051,13
2025-04-04 14:00:00,18.9,25.1,477.0,34.8,14.6,83.0,28.4,63.471745,9.826088,261.57312,1010.0988,14
2025-04-04 15:00:00,17.1,22.0,509.0,40.6,12.2,54.0,27.25,73.05744,8.827344,272.33725,1010.69507,15
2025-04-04 16:00:00,16.2,20.9,542.0,40.2,11.4,46.0,26.85,72.321815,7.771331,283.39252,1011.19366,16
2025-04-04 17:00:00,15.8,20.2,576.0,36.5,11.4,48.0,26.35,74.02911,6.1569467,285.25516,1011.49225,17
2025-04-04 18:00:00,15.8,19.5,575.0,32.0,11.1,52.0,25.7,76.22741,8.61371,296.02954,1011.29047,18
2025-04-04 19:00:00,15.0,17.9,512.0,26.9,10.1,56.0,25.1,80.7075,9.179999,298.0724,1011.0891,19
2025-04-04 20:00:00,13.1,15.3,414.0,21.0,8.8,61.0,24.7,83.929794,9.473541,308.82983,1010.68805,20
2025-04-04 21:00:00,11.0,12.8,329.0,16.2,7.9,66.0,24.45,83.90214,9.7880945,302.22873,1010.3877,21
2025-04-04 22:00:00,9.2,10.7,254.0,12.2,7.4,70.0,24.2,84.64882,8.39657,300.96368,1010.18726,22
2025-04-04 23:00:00,8.0,9.4,192.0,9.3,7.1,73.0,24.1,83.09468,9.178235,295.5599,1009.98706,23
2025-04-05 00:00:00,8.3,11.3,205.0,9.9,7.6,72.0,24.0,80.06813,10.070353,294.2744,1009.9868,0
2025-04-05 01:00:00,8.8,10.9,373.0,16.8,8.9,66.0,24.05,81.068726,9.983106,295.64096,1010.3868,1
2025-04-05 02:00:00,11.9,13.8,616.0,26.0,10.7,58.0,24.2,79.35723,9.7880945,302.22873,1011.08655,2
2025-04-05 03:00:00,15.5,17.1,750.0,30.9,12.5,59.0,25.7,74.60595,7.841887,301.86594,1011.6901,3
2025-04-05 04:00:00,14.7,16.8,664.0,27.5,14.4,78.0,28.1,63.995937,8.39078,292.71445,1012.19617,4
2025-04-05 05:00:00,13.7,16.8,469.0,19.8,16.2,107.0,30.7,50.977875,8.613709,280.84027,1012.30304,5
2025-04-05 06:00:00,13.2,20.5,318.0,13.3,17.3,129.0,32.85,41.734604,9.979859,262.7469,1011.90906,6
2025-04-05 07:00:00,12.7,22.9,270.0,9.7,17.1,140.0,33.8,40.320744,12.638512,252.5972,1011.21173,7
2025-04-05 08:00:00,11.6,21.3,266.0,7.4,16.2,145.0,33.85,42.005783,14.915039,252.43964,1010.6126,8
2025-04-05 09:00:00,10.9,19.7,277.0,6.6,15.1,145.0,33.6,42.863342,15.25865,252.84749,1009.81256,9
2025-04-05 10:00:00,10.8,18.8,294.0,8.0,14.1,137.0,33.35,41.870354,14.414617,254.05453,1009.01263,10
2025-04-05 11:00:00,10.6,17.8,326.0,11.0,13.0,124.0,32.9,41.226997,13.666967,257.06195,1008.4118,11
2025-04-05 12:00:00,9.1,10.0,368.0,15.8,12.6,111.0,32.15,40.250755,13.262714,262.1999,1008.1101,12
2025-04-05 13:00:00,10.2,11.1,437.0,20.6,11.7,98.0,30.65,48.331512,12.108261,264.88278,1008.4061,13
2025-04-05 14:00:00,11.8,12.7,517.0,27.0,10.6,81.0,29.05,54.163536,10.621525,270.971,1008.7014,14
2025-04-05 15:00:00,11.2,12.3,552.0,30.3,9.5,69.0,28.35,55.533455,10.2742,273.01273,1009.09924,15
2025-04-05 16:00:00,10.2,11.5,506.0,27.8,8.8,69.0,28.15,52.431286,12.061341,270.85507,1009.29865,16
2025-04-05 17:00:00,9.5,10.9,415.0,22.3,8.3,75.0,27.85,53.525097,12.081472,266.58347,1009.39777,17
2025-04-05 18:00:00,8.9,10.8,331.0,17.2,7.7,80.0,27.5,55.324432,12.015589,278.61557,1009.09705,18
2025-04-05 19:00:00,8.3,10.7,267.0,13.5,6.9,83.0,27.25,54.914948,12.55879,297.2995,1008.9964,19
2025-04-05 20:00:00,7.6,10.7,209.0,10.3,6.1,87.0,26.85,56.22007,13.644427,300.96368,1008.8955,20
2025-04-05 21:00:00,7.0,10.5,172.0,7.8,5.5,89.0,26.5,57.936672,14.978984,302.7352,1008.495,21
2025-04-05 22:00:00,6.4,9.6,142.0,5.7,5.2,91.0,26.55,55.26438,15.611304,290.94272,1007.8955,22
2025-04-05 23:00:00,5.9,8.5,131.0,4.4,5.2,92.0,26.55,53.19628,15.481046,293.28607,1007.6956,23
2025-04-06 00:00:00,5.5,7.0,193.0,6.2,5.7,87.0,26.2,55.353256,13.472372,292.79654,1007.5948,0
2025-04-06 01:00:00,6.1,8.8,415.0,13.5,6.8,77.0,25.75,61.331944,12.835653,292.24908,1008.19293,1
2025-04-06 02:00:00,8.8,14.7,709.0,23.4,8.4,65.0,25.8,62.315495,12.409561,293.9625,1008.49304,2
2025-04-06 03:00:00,14.2,24.7,864.0,28.8,10.0,62.0,27.6,56.93623,10.829958,291.4478,1009.0973,3
2025-04-06 04:00:00,16.8,45.2,742.0,25.5,11.5,78.0,30.6,45.804775,10.435344,284.99512,1009.60486,4
2025-04-06 05:00:00,20.5,79.4,481.0,17.7,12.9,103.0,33.5,31.996649,11.656998,283.39252,1009.9122,5
2025-04-06 06:00:00,22.5,90.1,283.0,11.4,13.8,123.0,35.65,21.696772,14.056144,279.58286,1009.5179,6
2025-04-06 07:00:00,21.2,75.9,231.0,8.5,13.8,132.0,36.6,18.003399,15.676542,272.6324,1008.8209,7
2025-04-06 08:00:00,19.4,60.5,242.0,7.0,13.2,135.0,36.5,18.851265,16.997375,264.531,1008.22107,8
2025-04-06 09:00:00,17.9,46.9,263.0,6.7,12.3,134.0,35.65,22.430676,18.258247,260.35202,1007.5194,9
2025-04-06 10:00:00,16.3,36.9,282.0,7.7,11.2,127.0,34.9,23.92954,19.401628,263.07288,1006.6182,10
2025-04-06 11:00:00,14.3,30.0,312.0,9.9,9.8,116.0,34.0,24.662706,19.738539,263.7176,1006.11646,11
2025-04-06 12:00:00,11.2,21.4,338.0,12.8,9.2,106.0,32.85,27.552067,19.270092,261.94568,1005.91376,12
2025-04-06 13:00:00,11.6,20.1,360.0,15.4,8.8,98.0,31.3,36.111828,18.129137,263.15732,1006.50916,13
2025-04-06 14:00:00,11.6,19.0,379.0,18.8,8.3,86.0,29.95,42.40948,16.63905,264.41284,1006.9054,14
2025-04-06 15:00:00,11.1,17.1,382.0,20.6,7.9,79.0,29.45,42.001846,16.87878,262.6477,1007.20386,15
2025-04-06 16:00:00,10.3,14.9,360.0,19.3,7.8,80.0,29.15,44.553337,17.313717,266.42374,1007.70245,16
2025-04-06 17:00:00,9.8,13.4,323.0,16.2,7.7,85.0,28.8,46.938744,15.073858,281.71243,1008.60095,17
2025-04-06 18:00:00,9.6,12.7,287.0,13.3,7.6,89.0,28.25,51.798855,15.192682,283.70697,1008.99927,18
2025-04-06 19:00:00,9.3,12.0,257.0,10.8,7.2,91.0,27.8,53.008102,15.844089,291.318,1009.19794,19
2025-04-06 20:00:00,8.6,11.0,228.0,8.4,6.6,93.0,27.5,54.4593,15.426535,281.441,1008.4975,20
2025-04-06 21:00:00,7.9,10.2,209.0,6.7,6.2,94.0,27.25,54.741795,15.784676,277.20596,1007.8973,21
2025-04-06 22:00:00,7.3,9.4,182.0,5.3,5.9,94.0,27.2,54.212666,16.380001,270.0,1007.09796,22
2025-04-06 23:00:00,6.9,9.0,164.0,4.7,5.8,93.0,27.15,53.68768,15.743569,275.90604,1006.8978,23
2025-04-07 00:00:00,7.1,13.5,218.0,5.8,5.9,91.0,27.2,52.188507,15.316933,272.6942,1006.8981,0
2025-04-07 01:00:00,7.7,12.5,433.0,12.4,6.8,83.0,26.9,57.849792,12.108261,281.14285,1007.49664,1
2025-04-07 02:00:00,10.0,15.0,720.0,21.3,8.0,73.0,26.6,60.37837,11.213581,288.7259,1007.9956,2
2025-04-07 03:00:00,13.9,18.4,868.0,26.0,9.3,71.0,28.2,57.438,11.892265,272.6025,1008.4993,3
2025-04-07 04:00:00,13.6,21.1,740.0,22.5,10.7,85.0,30.45,48.73501,15.865546,273.2519,1009.00494,4
2025-04-07 05:00:00,13.4,24.1,473.0,14.8,12.2,108.0,31.9,40.954052,17.303421,272.98138,1009.1087,5
2025-04-07 06:00:00,13.4,27.2,273.0,8.7,13.1,126.0,32.75,38.05582,16.774803,266.3087,1009.0109,6
2025-04-07 07:00:00,13.3,27.5,226.0,6.2,12.9,134.0,33.25,37.7123,16.595179,257.4712,1008.6126,7
2025-04-07 08:00:00,12.7,26.1,245.0,5.2,12.1,136.0,33.1,40.383263,17.932371,252.47433,1007.61304,8
2025-04-07 09:00:00,12.1,24.2,274.0,5.3,11.4,135.0,32.7,41.432426,17.146358,243.16603,1007.1122,9
2025-04-07 10:00:00,11.9,22.9,293.0,6.2,11.0,130.0,31.8,47.4382,16.62444,236.48196,1006.5104,10
2025-04-07 11:00:00,12.1,22.2,322.0,8.0,10.8,122.0,31.05,50.90935,16.1198,240.57263,1006.3087,11
2025-04-07 12:00:00,14.0,25.6,360.0,11.5,11.0,113.0,30.4,54.666683,14.73913,241.55716,1006.307,12
2025-04-07 13:00:00,15.7,26.0,421.0,17.0,10.8,100.0,29.5,55.469055,10.662626,248.19853,1006.6043,13
2025-04-07 14:00:00,18.9,27.2,492.0,24.5,10.6,82.0,28.25,63.04959,10.261579,217.87505,1007.2007,14
2025-04-07 15:00:00,20.5,29.5,533.0,29.8,10.5,68.0,27.65,69.431435,10.993271,219.68541,1007.4989,15
2025-04-07 16:00:00,21.7,31.2,523.0,31.3,10.6,62.0,27.25,73.72836,6.5248446,245.55606,1008.3969,16
2025-04-07 17:00:00,22.9,32.6,484.0,30.6,10.7,60.0,27.0,72.56964,9.179999,270.0,1009.09576,17
2025-04-07 18:00:00,24.2,33.9,434.0,28.6,10.6,60.0,26.65,71.844574,11.126562,279.30988,1008.795,18
2025-04-07 19:00:00,24.6,33.9,370.0,24.8,10.0,63.0,26.3,72.447464,10.597094,290.89783,1008.6941,19
2025-04-07 20:00:00,22.8,32.4,296.0,19.7,9.1,67.0,25.95,73.735245,9.3876505,265.60138,1008.19354,20
2025-04-07 21:00:00,21.4,31.4,245.0,15.5,8.4,71.0,25.7,77.40443,9.741642,253.9091,1007.7933,21
2025-04-07 22:00:00,20.5,30.9,215.0,12.6,8.1,72.0,25.45,82.24322,7.8087645,244.02565,1007.4929,22
2025-04-07 23:00:00,20.0,30.4,208.0,10.6,7.9,72.0,25.2,86.83681,8.0599,246.29735,1007.4923,23
2025-04-08 00:00:00,19.3,28.5,261.0,11.0,8.1,71.0,25.05,88.952194,7.6579366,246.44772,1007.7913,0
2025-04-08 01:00:00,20.1,29.9,446.0,16.5,8.9,66.0,25.2,90.0444,7.6579366,240.42226,1008.2916,1
2025-04-08 02:00:00,23.9,33.8,692.0,23.8,10.0,60.0,25.3,90.59565,7.0107627,228.12221,1008.8914,2
2025-04-08 03:00:00,24.9,34.2,822.0,27.3,11.6,62.0,26.8,82.404816,6.522361,219.40063,1009.69464,3
2025-04-08 04:00:00,23.3,38.0,723.0,23.3,14.2,81.0,28.5,70.656555,8.320986,218.85338,1010.3988,4
2025-04-08 05:00:00,22.9,41.3,508.0,15.4,17.1,107.0,29.75,62.98872,11.032987,213.6901,1010.8017,5
2025-04-08 06:00:00,22.2,42.5,343.0,9.1,18.9,128.0,30.4,61.052002,12.638512,215.7275,1010.90344,6
2025-04-08 07:00:00,20.8,41.7,295.0,6.4,18.4,137.0,31.2,56.053574,13.379461,222.27362,1010.5057,7
2025-04-08 08:00:00,19.2,39.1,296.0,5.3,16.8,139.0,31.5,54.93642,14.128566,225.5161,1009.8072,8
2025-04-08 09:00:00,18.0,36.3,310.0,5.2,15.4,137.0,31.55,54.780567,14.275713,228.06656,1009.20764,9
2025-04-08 10:00:00,17.1,34.8,325.0,5.3,14.8,131.0,31.4,53.08699,13.647988,228.74309,1008.7077,10
2025-04-08 11:00:00,16.5,33.8,352.0,6.5,14.5,122.0,31.3,50.65852,12.594856,239.03632,1008.008,11
2025-04-08 12:00:00,22.1,47.3,389.0,10.9,14.8,108.0,30.9,51.666363,11.503113,249.86362,1008.007,12
2025-04-08 13:00:00,22.9,45.4,435.0,20.3,15.1,90.0,29.85,59.270508,10.390226,255.96373,1008.6037,13
2025-04-08 14:00:00,25.0,42.1,490.0,33.3,15.5,65.0,28.4,68.1052,8.2584505,253.5399,1008.99963,14
2025-04-08 15:00:00,27.8,43.5,556.0,43.3,15.9,45.0,27.5,74.67207,7.8625183,254.05453,1009.5967,15
2025-04-08 16:00:00,29.5,44.2,656.0,48.1,16.3,35.0,26.75,80.43242,6.114703,222.61401,1009.9944,16
2025-04-08 17:00:00,30.6,44.7,765.0,50.0,16.7,30.0,26.3,84.61395,5.4744864,226.33215,1010.093,17
2025-04-08 18:00:00,30.5,44.5,816.0,49.3,16.5,29.0,25.95,87.6939,4.8433046,228.01286,1010.09204,18
2025-04-08 19:00:00,29.9,43.7,764.0,45.0,15.3,32.0,25.7,88.20239,5.4477882,262.40546,1009.9915,19
2025-04-08 20:00:00,29.5,43.9,652.0,38.2,13.5,38.0,25.45,87.650795,5.5829024,268.15244,1009.29144,20
2025-04-08 21:00:00,27.2,41.7,542.0,31.6,11.8,43.0,25.15,88.423805,5.720489,282.72437,1008.7909,21
2025-04-08 22:00:00,25.0,38.8,436.0,25.7,10.3,47.0,24.85,90.292175,5.4119864,266.186,1008.69037,22
2025-04-08 23:00:00,22.8,35.2,333.0,20.2,8.8,50.0,24.6,93.326385,6.279395,242.7005,1008.6897,23
2025-04-09 00:00:00,18.2,28.9,287.0,14.1,7.6,57.0,24.55,95.600395,7.748368,239.26459,1008.9892,0
2025-04-09 01:00:00,17.9,27.9,354.0,15.8,8.4,59.0,24.8,95.32178,9.361731,232.02834,1008.98975,1
2025-04-09 02:00:00,19.6,29.4,479.0,18.0,9.7,62.0,25.15,93.6336,9.840914,230.19447,1009.39044,2
2025-04-09 03:00:00,18.2,30.6,552.0,18.6,11.3,69.0,26.6,84.13766,11.7,233.13002,1010.094,3
2025-04-09 04:00:00,17.6,33.1,514.0,16.0,13.8,85.0,27.95,76.57325,10.383987,236.3099,1010.69696,4
2025-04-09 05:00:00,18.3,36.6,424.0,11.6,16.7,106.0,29.1,71.19456,11.525623,231.34016,1010.8,5
2025-04-09 06:00:00,18.6,40.3,352.0,8.1,18.5,122.0,30.05,65.195595,12.932471,235.2039,1010.80255,6
2025-04-09 07:00:00,18.3,42.7,323.0,6.0,18.0,128.0,30.85,60.413475,13.833091,237.75755,1010.3049,7
2025-04-09 08:00:00,17.6,44.4,312.0,4.8,16.4,129.0,31.5,54.93642,14.428097,236.70642,1009.5074,8
2025-04-09 09:00:00,17.2,45.4,312.0,4.6,15.2,126.0,31.35,56.43383,15.159591,240.08644,1008.4077,9
2025-04-09 10:00:00,17.2,47.4,316.0,5.2,15.1,121.0,31.3,54.217434,14.64209,249.11412,1007.50836,10
2025-04-09 11:00:00,17.5,49.4,330.0,6.9,15.5,114.0,31.1,55.346207,13.450708,254.47583,1006.90826,11
2025-04-09 12:00:00,20.1,59.5,371.0,11.1,16.2,103.0,30.45,59.04655,11.966953,263.08887,1006.80664,12
2025-04-09 13:00:00,20.4,56.2,475.0,20.7,16.2,85.0,30.2,56.853622,9.746631,265.76367,1006.7061,13
2025-04-09 14:00:00,22.1,48.0,605.0,33.7,16.0,60.0,28.3,68.293785,7.8583965,249.90468,1006.40137,14
2025-04-09 15:00:00,23.5,47.3,667.0,42.3,15.6,42.0,26.95,78.29804,8.0599,240.57263,1006.69763,15
2025-04-09 16:00:00,23.9,46.7,597.0,42.9,14.7,37.0,26.2,86.14707,7.970972,244.59233,1007.295,16
2025-04-09 17:00:00,23.3,45.3,458.0,39.0,13.5,40.0,25.9,89.285995,7.0199995,247.3801,1007.8938,17
2025-04-09 18:00:00,21.2,41.8,344.0,33.8,12.1,44.0,25.75,92.27051,10.404249,239.88634,1008.0931,18
2025-04-09 19:00:00,18.8,38.3,290.0,27.0,10.2,50.0,25.7,92.822014,11.272657,250.40762,1007.69336,19
2025-04-09 20:00:00,17.1,34.8,260.0,18.8,8.0,59.0,25.6,91.71048,10.957847,255.73544,1006.99365,20
2025-04-09 21:00:00,15.5,30.9,240.0,12.6,6.5,65.0,25.4,91.69865,10.272623,258.887,1006.1936,21
2025-04-09 22:00:00,14.3,27.0,224.0,9.7,6.1,67.0,25.2,91.41122,11.165805,268.15244,1005.8936,22
2025-04-09 23:00:00,13.4,24.7,219.0,8.8,6.4,66.0,24.95,93.06284,10.853866,275.7105,1005.69305,23
2025-04-10 00:00:00,13.4,24.6,231.0,9.1,6.7,66.0,24.7,93.61285,9.600937,276.4587,1005.6921,0
2025-04-10 01:00:00,14.0,25.2,278.0,12.6,7.7,64.0,25.2,93.63592,10.018743,287.78397,1006.19336,1
2025-04-10 02:00:00,15.8,27.2,342.0,17.2,9.1,62.0,25.35,92.248344,10.316686,276.0089,1006.49335,2
2025-04-10 03:00:00,16.5,28.3,379.0,19.3,10.9,66.0,26.7,83.39211,13.062098,281.9293,1007.19666,3
2025-04-10 04:00:00,16.8,33.8,362.0,16.6,13.5,83.0,28.3,72.79467,11.837651,278.74606,1007.5005,4
2025-04-10 05:00:00,17.6,36.6,317.0,11.5,16.5,107.0,29.95,61.889393,12.605142,271.63654,1007.5049,5
2025-04-10 06:00:00,17.8,38.4,284.0,7.4,18.2,124.0,31.25,54.20507,13.1041975,254.05453,1007.1087,6
2025-04-10 07:00:00,17.4,38.3,278.0,5.5,17.7,130.0,31.65,53.47699,14.571108,242.80196,1006.2104,7
2025-04-10 08:00:00,16.6,37.8,282.0,4.6,16.0,130.0,31.45,56.630486,15.426535,235.93904,1005.31036,8
2025-04-10 09:00:00,16.1,37.8,292.0,4.6,14.6,127.0,30.9,61.163704,15.426535,235.93904,1004.1101,9
2025-04-10 10:00:00,16.1,38.0,306.0,5.2,14.1,120.0,30.65,60.001423,15.342294,238.92102,1003.0104,10
2025-04-10 11:00:00,16.4,39.7,324.0,6.7,13.9,110.0,30.3,60.473415,13.441071,249.62347,1003.0094,11
2025-04-10 12:00:00,15.7,37.3,341.0,10.6,14.0,99.0,29.85,60.742435,12.015589,261.38443,1003.0081,12
2025-04-10 13:00:00,16.8,38.3,358.0,16.6,14.0,85.0,29.0,65.9764,12.10157,239.62096,1002.40643,13
2025-04-10 14:00:00,18.0,39.3,374.0,24.9,13.9,66.0,27.05,81.44788,12.37819,229.12769,1002.2016,14
2025-04-10 15:00:00,20.2,40.2,380.0,31.0,13.7,51.0,26.6,83.8847,13.238261,258.23172,1003.09955,15
2025-04-10 16:00:00,21.7,41.9,369.0,33.4,13.5,45.0,26.6,83.8847,10.272623,258.887,1003.4992,16
2025-04-10 17:00:00,22.8,43.2,348.0,33.7,13.2,43.0,26.25,86.6717,7.841888,260.75397,1003.6981,17
2025-04-10 18:00:00,23.1,43.7,323.0,32.2,12.5,44.0,25.9,89.82374,8.197414,250.76923,1003.5972,18
2025-04-10 19:00:00,22.7,43.4,293.0,28.3,11.0,46.0,25.6,92.26222,6.830519,251.56496,1003.39655,19
2025-04-10 20:00:00,22.3,43.1,258.0,22.6,9.1,51.0,25.4,93.36486,7.973005,241.69934,1002.79626,20
2025-04-10 21:00:00,21.6,43.2,233.0,17.7,7.6,55.0,25.3,93.640526,9.741642,242.48808,1002.39667,21
2025-04-10 22:00:00,20.7,42.4,216.0,14.0,6.9,59.0,25.3,93.360054,10.4166975,251.87805,1001.99695,22
2025-04-10 23:00:00,19.6,41.0,208.0,11.1,6.5,62.0,25.25,93.63819,10.132897,257.692,1001.8968,23
2025-04-11 00:00:00,18.1,36.4,221.0,9.0,6.7,64.0,25.25,93.35765,10.8029995,259.43903,1002.0967,0
2025-04-11 01:00:00,17.9,36.3,279.0,11.2,7.5,63.0,25.55,91.98313,10.8029995,259.43903,1002.49725,1
2025-04-11 02:00:00,20.0,39.3,359.0,14.1,8.7,62.0,25.8,90.08663,10.656547,254.3204,1002.6977,2
2025-04-11 03:00:00,21.6,44.6,404.0,15.3,10.2,67.0,26.95,82.422646,11.304229,260.83774,1003.3003,3
2025-04-11 04:00:00,22.6,50.4,377.0,13.1,12.4,82.0,28.4,74.14394,12.783802,260.2725,1003.70386,4
2025-04-11 05:00:00,23.9,53.7,315.0,9.3,14.8,102.0,29.8,65.540436,13.8037815,257.95743,1003.9074,5
2025-04-11 06:00:00,24.7,56.0,269.0,6.2,16.3,118.0,30.9,59.875755,14.517644,252.68826,1003.71045,6
2025-04-11 07:00:00,24.6,56.5,257.0,4.8,16.1,125.0,31.45,56.113777,16.108742,251.76741,1003.1121,7
2025-04-11 08:00:00,23.9,56.0,261.0,4.2,14.9,127.0,31.9,54.69868,15.885956,250.12773,1002.41394,8
2025-04-11 09:00:00,23.1,54.8,275.0,4.5,13.9,126.0,32.35,51.083904,14.731437,243.12193,1001.41595,9
2025-04-11 10:00:00,22.3,53.3,301.0,5.8,13.6,121.0,31.95,55.046196,14.148046,233.2758,1000.51544,10
2025-04-11 11:00:00,21.4,50.6,336.0,8.1,13.5,114.0,30.85,61.899517,13.971757,231.80127,999.9131,11
2025-04-11 12:00:00,21.5,51.0,370.0,10.7,13.3,104.0,30.05,65.990166,13.752047,232.98003,999.8112,12
2025-04-11 13:00:00,21.5,45.8,393.0,15.8,12.4,92.0,28.75,70.916595,13.356437,232.66673,1000.6073,13
2025-04-11 14:00:00,22.4,40.7,415.0,22.6,11.2,76.0,27.65,77.22425,12.0921955,225.60301,1001.0041,14
